0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:49:16 +0900] "GET /static/css/member/login.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:49:16 +0900] "GET /static/images/member/loginBackground.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:49:16 +0900] "GET /static/images/member/hidePassword.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:49:17 +0900] "POST /member/login.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:49:17 +0900] "GET / HTTP/1.1" 200 4380
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:49:18 +0900] "GET /myPage/info.do HTTP/1.1" 200 5884
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:49:18 +0900] "GET /static/css/myPage/myPageInfo.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:49:20 +0900] "GET /myPage/rank.do HTTP/1.1" 200 4723
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:49:24 +0900] "GET /static/images/myPage/hostel_ticket.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:49:59 +0900] "GET / HTTP/1.1" 200 4380
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:50:00 +0900] "GET /static/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:50:00 +0900] "GET /static/js/jquery-3.7.1.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:50:00 +0900] "GET /static/css/index.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:50:02 +0900] "GET /member/login.do HTTP/1.1" 200 2855
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:50:03 +0900] "POST /member/login.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:50:03 +0900] "GET / HTTP/1.1" 200 4380
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:50:04 +0900] "GET /myPage/info.do HTTP/1.1" 200 5884
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:50:04 +0900] "GET /static/images/myPage/profileImg.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:50:04 +0900] "GET /static/images/extendHeaderImg.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:50:06 +0900] "GET /myPage/rank.do HTTP/1.1" 200 4723
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:50:06 +0900] "GET /static/css/myPage/myPageRank.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:50:06 +0900] "GET /static/images/myPage/hostel_ticket2.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:50:06 +0900] "GET /static/images/myPage/502_ticket2.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:50:06 +0900] "GET /static/images/myPage/rozer_ticket2.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:51:22 +0900] "GET / HTTP/1.1" 200 4380
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:51:26 +0900] "GET /myPage/rank.do HTTP/1.1" 200 4715
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:52:05 +0900] "GET / HTTP/1.1" 200 4380
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:52:10 +0900] "GET /member/login.do HTTP/1.1" 200 2855
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:52:11 +0900] "POST /member/login.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:52:11 +0900] "GET / HTTP/1.1" 200 4380
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:52:14 +0900] "GET /myPage/info.do HTTP/1.1" 200 5884
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:52:15 +0900] "GET /myPage/rank.do HTTP/1.1" 200 4723
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:54:08 +0900] "GET / HTTP/1.1" 200 4380
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:54:08 +0900] "GET /static/images/index/communityBtn.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:54:08 +0900] "GET /static/images/index/helpBtn.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:54:08 +0900] "GET /static/images/index/noticeBtn.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:54:08 +0900] "GET /static/images/index/carousel0.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:54:08 +0900] "GET /static/images/index/myPageBtn.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:54:09 +0900] "GET /member/login.do HTTP/1.1" 200 2855
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:54:09 +0900] "GET /static/css/member/login.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:54:09 +0900] "GET /static/js/login.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:54:09 +0900] "GET /static/images/member/loginBackground.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:54:09 +0900] "GET /static/images/member/hidePassword.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:54:10 +0900] "POST /member/login.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:54:10 +0900] "GET / HTTP/1.1" 200 4380
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:54:12 +0900] "GET /myPage/info.do HTTP/1.1" 200 5884
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:54:12 +0900] "GET /static/css/myPage/myPageInfo.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:54:14 +0900] "GET /myPage/rank.do HTTP/1.1" 200 4774
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:54:18 +0900] "GET /static/images/myPage/hostel_ticket.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:54:38 +0900] "GET / HTTP/1.1" 200 4380
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:54:38 +0900] "GET /static/js/jquery-3.7.1.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:54:38 +0900] "GET /static/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:54:38 +0900] "GET /static/css/index.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:54:40 +0900] "GET /member/login.do HTTP/1.1" 200 2855
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:54:41 +0900] "POST /member/login.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:54:41 +0900] "GET / HTTP/1.1" 200 4380
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:54:42 +0900] "GET /myPage/info.do HTTP/1.1" 200 5884
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:54:42 +0900] "GET /static/images/extendHeaderImg.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:54:42 +0900] "GET /static/images/myPage/profileImg.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:54:43 +0900] "GET /myPage/rank.do HTTP/1.1" 200 4784
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:54:43 +0900] "GET /static/css/myPage/myPageRank.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:54:43 +0900] "GET /static/images/myPage/hostel_ticket2.png HTTP/1.1" 304 -
